wid,user_name,user_id,gender,publish_time,text,like_count,comment_count,forward_count
4810724809642916,婚礼设计师·乔昕,5869676288,f,2022-09-06 15:33:56,"洛阳风云起
#婚礼##中式婚礼##庭院婚礼##风起洛阳# 婚礼设计师·乔昕的微博视频",1,0,0
4810041276763966,勒馬聼風,1783734945,m,2022-09-04 18:17:49,洛阳#风起洛阳##寻找百年古村# 平乐镇鹞店建于六朝，是洛阳出入黄河门户，历来为驻兵防寇重地。 洛阳·耀店 勒馬聼風的微博视频,0,0,0
4809979499120632,做女子汉,3616737071,f,2022-09-04 14:12:20,"风起洛阳 好看 大制作
一生得一知己已是幸运
若是不止一个该是多么大的幸事
家国 友情 信任 默契 刚正 坚定 智慧
#风起洛阳#",0,0,0
4809674552247519,坏雪的玩乐仓库,1709812702,m,2022-09-03 18:00:34,发布了头条文章：《拼搭森宝积木画舫，欣赏洛水美景，感受大唐盛世》 #国产积木# #风起洛阳# 积木 拼搭森宝积木画舫，欣赏洛水美景，感受大唐盛世,0,0,0
4809259528753519,勒馬聼風,1783734945,m,2022-09-02 14:31:26,洛阳#风起洛阳##寻找百年古村# 孟津送庄镇凤凰台村今称凤台，是洛阳最古老最神秘的村子之一，村南侧的高台古称凤凰台相传是周代遗址，有石碑记载古时曾有凤凰在这里栖息。 洛阳·凤凰台村 勒馬聼風的微博视频,0,0,0
4807952428960585,清月悠,5227589230,f,2022-08-29 23:57:29,#冰雨火#我说怎么这么眼熟#风起洛阳#,1,1,0
4807824184443612,追个剧啦,5541736677,f,2022-08-29 15:27:53,#电视剧大赏# 飞来横舅，两个人一同敷衍七娘，七娘难道就从没喝过自己的汤吗#风起洛阳# 网页链接,127,1,0
4807824184443612,追个剧啦,5541736677,f,2022-08-29 15:27:53,#电视剧大赏# 飞来横舅，两个人一同敷衍七娘，七娘难道就从没喝过自己的汤吗#风起洛阳# 网页链接,127,1,0
4806791396069898,极弦-SharpMelody,3097373491,m,2022-08-26 19:03:57,"天生万物，各得其法。
功名仕途，不是唯一。
—— 《风起洛阳》
#风起洛阳##王一博风起洛阳##王一博风起洛阳# 极弦乐团的微博视频",0,1,0
4806136560356691,勒馬聼風,1783734945,m,2022-08-24 23:41:50,"洛阳#风起洛阳#骑行
洛阳吹别风，龙门起断烟。
李贺 《洛阳城外别皇甫湜》 洛阳·龙门山森林公园",2,0,0
4804946350576748,芷晴3107207,7740271320,f,2022-08-21 16:52:24,宋轶柳然#风起洛阳# @宋轶songyi,14,3,1
4804796269199394,糖果娱,7724010426,f,2022-08-21 06:56:01,"谁说王一博演技不好的？cr:见水印
#王一博# #风起洛阳# 糖果娱的微博视频",15,0,0
4804671954231834,正能量de黄跳跳Ooo,7583811927,f,2022-08-20 22:42:03,"不愧是宋轶！再一次抢了女主风头！
日前，由王一博、宋茜、黄轩主演的古装悬疑电视剧《风起洛阳》在爱奇艺上线。
拿着女二戏份的宋轶，却在吸睛程度、话题度上完美赶超了女一宋茜。
.
所以，今天就来聊聊，宋轶为啥可以把女配演成女主？
.
1妩媚又单纯的一张脸
宋轶的眼睛特别有灵气，眼距较远显得单纯。
但眼睛头尾都带尖儿，眼型上挑，加上自然的窄双眼皮，精致且具有妩媚的气场，撩人于无形。
鼻子不高，显得温顺又没有攻击性，但鼻尖又增加了一份少女的娇俏。
开阔的额头和圆润幼态的下巴，又中和了眼神的媚，多了一丝亲切朴实感。
总结起来就是“天生媚骨，偏偏长相清纯，我见犹怜”。
所以这样的一张脸来饰演娇俏、清纯的柳然，导演也太有眼光了！
.
2好绝一唐装美人
不得不说，宋轶在这部剧中的古装扮相太美了。
她皮肤白得发光，身材又高挑纤细，这种小骨架的“小鸟身材”让她在各种旗袍造型之间游刃有余。
所以连上身束胸下身蓬松的唐装，都遮掩不住她小巧玲珑的曲线。
.
和王一博的新婚之夜，她手持团扇，蓝色烫金喜服搭配眉心花钿造型，举手投足间尽显大家闺秀气质，温婉典雅。
.
3加分的完美人设
宋轶在剧中饰演的柳然，让网友直呼“这是什么神仙老婆”。
她作为神都名门望族的女儿，既有大家闺秀的知书达理，又有普通小女孩的娇憨和纯真。
一心一意支持夫君百里弘毅查案，努力维护叔父和自己夫君之间的关系。
还把家里打理得井井有条，为他洗手做羹汤，即使夫君家里遭遇变故也不离不弃。
这样出圈的角色，加上宋轶把柳然的“娇憨纯真”“温柔贤惠”演活了，自然成为了剧中的一大亮点。
.
你喜欢宋轶饰演的柳然吗？来评论区聊聊吧~
#风起洛阳 #宋轶 #王一博 #古装悬疑剧 #古装 #表白宋茜 #王一博风起洛阳
娱乐薯",1,0,0
4804600190997772,女帝电影,7516016188,f,2022-08-20 17:56:53,#娱乐剪辑##风起洛阳 #吃瓜 啊？刚开播就出事 女帝电影的微博视频,0,0,0
4803889029190386,女帝电影,7516016188,f,2022-08-18 18:50:59,#娱乐剪辑##风起洛阳 #吃瓜 啊？刚开播就出事 女帝电影的微博视频,0,0,0
4803559684047054,夕夕姐姐de攻略分享,6426616087,m,2022-08-17 21:02:16,"救命啊，到底是谁给宋茜做的这个头套！
《风起洛阳》开播，最先出圈的是宋茜的头套。
就想问问，在一部看着就很贵的剧里，女主角怎么会有这么敷衍又难看的头套啊！
今天，就和大家细细聊聊“发际线”的那些事儿。
.
1“秃“如其来的痛
数据显示：我国脱发人群超2.5亿，平均6个人中就有1位出现脱发的情况。
发际线就像五官的相框，对于一个人颜值的整体观感有着极大的影响。
过高容易显老，类似于秃顶，过低的话会使脸部轮廓下沉，眉眼局促。
.
发际线的高度与整个面部之间的关系应符合“三庭”的比例：即发际线最高点、眉毛水平线、鼻底与下巴底端这四条水平线将面部纵长划分为三等份。
从形状上来讲，发际线以圆润自然为美，同时，按东方传统审美发际线要起伏有度，形成一个自然的“M形”——即“美人尖”才是最具美感的发际线。
优越的发际线可遇不可求，咱们普通人应该在哪些地方下功夫，来提升发际线与整张脸的美感呢？
.
2别怕，“秃”星人还是有救的！
宋茜这些年来的妆造，就为各位高发际线星人提供了不少变美思路。
细数她一路以来的造型，女团时期多为厚重的刘海，回国发展后变为轻薄空气刘海，以及最近的偏分斜刘海，都很好地弱化了发际线的存在感。
想让头发长出来或许很难，但可以找东西把额头盖上啊！各式各样的帽子、发带、发圈戴起来~
如果还是无法通过妆造手段来改善的发际线问题，那么可以考虑植发。
.
这个时代有太多我们无力治愈的东西，“脱发”已经是最轻的一种症状，我们用它调侃、用它自嘲。
“90后已经开始脱发了”成为热门话题，其实大可不必将其当作某种焦虑，而是这一代人独有的情感共鸣。
.
你打算和发际线和解了吗，在评论区和聊聊呗~
#风起洛阳 #表白宋茜 #发际线 #拯救发际线 #古装 #古装悬疑剧
娱乐薯",0,0,0
4803516239711105,女帝电影,7516016188,f,2022-08-17 18:09:39,#娱乐剪辑##风起洛阳 #吃瓜 啊？刚开播就出事 女帝电影的微博视频,0,0,0
4803516239711105,女帝电影,7516016188,f,2022-08-17 18:09:39,#娱乐剪辑##风起洛阳 #吃瓜 啊？刚开播就出事 女帝电影的微博视频,0,0,0
4803397360291980,勒馬聼風,1783734945,m,2022-08-17 10:17:16,洛阳【洛阳故事 金水古道】西出洛阳，跨过金水河，沿着金水古道经新安县的汉函谷关西达长安，由此踏上古老的丝绸之路。金水古道就从今天的纸坊老村穿过，至今仍留有青牛庙、三官庙和地坑窑院等古老遗址。#风起洛阳#,0,0,0
4803117595494271,跳月火焰之重生,7729941537,f,2022-08-16 15:45:35,#冰雨火# 又一次烧脑烧到恍惚觉得周围都是坏人的程度，上一次还是#风起洛阳# 时，王一博作为新生代演员，竟然和老戏骨们一起飙演技而不拉垮，着实难得，演员会演，导演会拍，编剧会编，让我对接下来的剧情充满惶恐期待，六集了，我的怀疑对象已经换过一轮了还毫无头绪,1,2,0
4802949651628279,女帝电影,7516016188,f,2022-08-16 04:38:14,#娱乐剪辑##风起洛阳 #吃瓜 啊？刚开播就出事 女帝电影的微博视频,0,0,0
4802874658003198,唯五字,7296622566,f,2022-08-15 23:40:14,"#风起洛阳# 我的评分：
拍摄手法，选景布设都完美！尤其王一博的小百里，太太太绝了，贴合角色，装扮符合朝代风格。演绎完美！大爱小百里。",0,0,1
4802720694009867,梨落书架,1698830574,f,2022-08-15 13:28:25,"#冰雨火片尾信息量好大#
上一次这么烧脑的时候还是在#风起洛阳#
这次好了，连着看三部剧，两部剧要我脑子，《黑话律师》谁是硕鼠啊？《冰雨火》谁是boss啊？
我脑子好累哦

反正，冰雨火来说，我先怀疑刘队；
反正，上次我的怀疑也没有对过

首先，南城车站，姜磊和他的对话，就有点怪，吴振峰听出来了的。

其次，10万块，姜磊说去赚钱买摩托，什么钱能赚的那么快？刘队没有怀疑，后来还主动让姜磊别告诉他妈妈。

第三，警方去抓李正强，姜磊比东哥都快接到电话通报，说警方往这个方向来了。

多说不说，看剧练脑子真的挺不错哈～

最后，反正陈宇@小宇852058 是好的",13,4,0
4802419244407745,女帝电影,7516016188,f,2022-08-14 17:30:35,#娱乐剪辑##风起洛阳 #吃瓜 啊？刚开播就出事 女帝电影的微博视频,0,0,0
4802388085182130,奶油小凡_FAN,3828653550,f,2022-08-14 15:26:46,#风起洛阳# 啊啊啊为什么阿月会死！！为什么！！她可是女主啊！！不应该有女主光环吗！！为什么要死我的阿月，上一秒还说一袭红衣好好看，下一秒就死了？？为什么,0,1,0
4802281558248102,9785号天使,7532826330,m,2022-08-14 08:23:28,聚力·焕新！耀视界！#微光荣耀入围作品#2022#微博视界大会#微光荣耀五大类别推荐重磅开启，我推荐风起洛阳，助风起洛阳赢取微光盛典“观众喜爱”荣耀！ #王一博风起洛阳##风起洛阳# 百里弘毅脑力担当@UNIQ-王一博 微博视界大会微光荣耀角色推荐,0,0,0
4801753302438296,女帝电影,7516016188,f,2022-08-12 21:24:22,#娱乐剪辑##风起洛阳 #吃瓜 啊？刚开播就出事 女帝电影的微博视频,0,0,0
4801702500505440,百事都可乐MINE,6719493638,f,2022-08-12 18:02:30,看完《暗夜行者》再看《风起洛阳》是真的人会裂开的！去，苏青竹在暗夜里面有多机敏，柳七娘在风起里就有多傻白甜，真给我气吐了，啊啊啊，还有一声一声的二郎我真的救命啊。就好像脑子里除了二郎二郎就没有别的思维了，恋爱脑真可怕但有一说一，角色不上升演员，宋姐是真的好美，真的美死我了！#风起洛阳#,4,4,0
4800951799516875,剧游网,7723732659,f,2022-08-10 16:19:29,"近日，由探案笔记制作发行，爱奇艺热播古装剧#风起洛阳# 同名剧本游戏即将上线。

古装剧《风起洛阳》改编自马伯庸所著的小说《洛阳》，于2021年12月1日在爱奇艺全网独播。讲述了在时值盛世的神都洛阳，出身不同阶层的高秉烛、百里弘毅、武思月因为共同的目标而结盟，调查洛阳各种悬案，最终粉碎春秋道的阴谋，守护神都太平的故事。（来源：探案笔记官微）#风起洛阳同名剧本杀#",1,0,0
4800856316449429,剧游网,7723732659,f,2022-08-10 10:00:04,"发布了头条文章：《国产推理剧《民国大侦探》官宣；电视剧《风起洛阳》同名剧本杀上线》

#剧本杀行业资讯# 本周剧本杀市场上都发生了些什么事？今天，就带大家看一下近期的剧本杀行业资讯。#大侦探# #风起洛阳# #正版剧本杀# 国产推理剧《民国大侦探》官宣；电视剧《风起洛阳》同名剧本杀上线",1,0,0
4800746425680226,请叫我菜菜菜菜菜菜蔡,5958160138,f,2022-08-10 02:43:24,"#风起洛阳#
风不语 雨却懂
岁月不堪数
古人不如初 洛阳·洛邑古城景区",3,0,0
4800547247100249,崔字头上一座山,3708152970,m,2022-08-09 13:31:56,当官不为民做主，不如回家卖红薯#洛阳市政府##洛阳身边事##风起洛阳#,2,0,0
4800161757004839,探案笔记,6605241023,f,2022-08-08 12:00:07,"#风起洛阳同名剧本游戏##风起洛阳# 风起云涌，重聚洛阳！由@探案笔记 制作发行爱奇艺热播古装剧《风起洛阳》同名剧本游戏即将上线！
圣历元年三月，暮色为止，坊外宵禁敲响，城门闭锁！在此天街所有行人都必须在此落脚休憩。其中鱼龙混杂，各方势力汇聚于此。
万事，只待天明！@风起洛阳官微电视剧风起洛阳",110,29,43
4798752035176993,中国文艺网,3171364240,m,2022-08-04 14:38:23,"#第31届中国电视金鹰奖#投票现已开启，为历史古装剧《#风起洛阳#》投出一票吧~！
投票网址：网页链接
改编自马伯庸小说《洛阳》的《风起洛阳》是由谢泽执导，青枚、武聪担任编剧，#黄轩#、#王一博#、#宋茜#等主演。该剧讲述了武周时期发生在神都洛阳的悬疑故事。混迹于洛阳底层的不良井人高秉烛为了复仇卷入悬疑案件，恰逢百里弘毅追查父亲被毒杀真相。世家出身的内卫武思月为了调查任务也在有意接近高秉烛。随着案件真相的不断揭露，一个关乎洛阳存亡的惊天秘密即将浮出水面。金鹰奖黄轩王一博宋茜 中国文艺网的微博视频",13,1,1
4798299742409296,顾婉博,7633029105,f,2022-08-03 08:41:09,"王一博#风起洛阳##王一博百里弘毅#

I love all the stars in the sky，but they are nothing compared to the ones in your eyes. 我喜欢漫天的星空，可是比起你的眼睛中的那两颗，其他的星星边暗淡无光了。

@UNIQ-王一博",0,0,0
4798148184377976,温柔到刚刚好呀,6999467001,f,2022-08-02 22:38:54,"#风起洛阳##王一博风起洛阳#
看了《风起洛阳》第1集，忍不住感叹这部剧的服道化真是绝了每一帧都好美～很难不爱这样有质感的大制作。
一博的古装妆造和仪态也好棒，看了第一集虽然一博的戏份不多，但好喜欢小百里这个角色，台词原声听着很适配很舒适啊～～～
追剧",0,0,0
4798076810955739,捻时催梦,7007927714,f,2022-08-02 17:55:18,"角色单人cut#色链分享##风起洛阳#
色链·繁华梦
格式：cube
是教程的那种！不是单纯下载！
有效期3天，zzp三选二发链
专门给《风起洛阳》调的，曝光可适当降低，色彩很浓重
过期则用💰贝勾
原图感谢不修神仙超话",10,10,1
4797628884454770,今天很高興XOXO,6506368727,f,2022-08-01 12:15:24,"#风起洛阳# wyb#王一博百里弘毅#
聚力·焕新！耀视界！2022#微博视界大会#来袭，#微光荣耀入围作品#我推荐风起洛阳，和风起洛阳共同点亮荣耀时刻！ 微博视界大会微光荣耀角色推荐",3,16,0
4797465084036225,嘟嘟柠檬曲奇饼干,6337085633,f,2022-08-01 01:24:31,"#风起洛阳#
对于这部剧的期待来自于@UNIQ-王一博 没想到把我惊艳住了，台词功底进不了不少，表演也更加自然；其次来自于故事线没想到与长安十二时辰来自同一个作者马伯庸先生。首先对于人物设定非常有意思首先是武思月@宋茜 与武则天有亲密的血缘关系但却秉公执法是好官的代表并且也是三人组里唯一没有功利去查案，她一切的付出全部是为了神都百姓的安康！看到最后我不禁泪目不光是对于她和高秉烛的惋惜更是对那些对国家安全而牺牲的人们深深的感叹！其次是百里弘毅@UNIQ-王一博 加入进来最直白的目的就是查父亲的死从最开始高高在上的公子一步一步开始去了解社会底层人民的生活，他就代表着贵族也表明神都的安宁不会靠贵族，老百姓也是很重要的！最后是高秉烛@黄轩的微博 一个从小在不良井长大的人也从小亲眼目睹了社会底层的黑暗但却依旧保留着满满的正义感很难得的！这个人太过于复杂可分析的点有很多在这里就长话短说了！三人组代表着三方势力如果相互帮助一起努力才有可能使神都安定@宋轶songyi 七娘前面好心疼后面的糖好甜@张俪 你是我这部剧最大的惊喜窈娘原来是坏的太可怕了@风起洛阳官微",1,1,0
4797001457471564,不负时光-YiBo,5651706820,f,2022-07-30 18:42:14,"#风起洛阳# 我的评分：
《风起洛阳》里王一博演的百里弘毅
清冷高贵纯澈的百里公子世无双",0,1,0
4796702290348776,kinglyu,1733497505,f,2022-07-29 22:53:27,"#风起洛阳# 我的评分：
小百里从叛逆辞官反抗家族联姻到肩挑重担查明真相，逐渐成长为敢想敢干有责任重承诺的弘毅小郎君！王一博演的入戏，我看的也入戏！",0,0,0
4796601379593365,WYB阳光耀眼夜里有灯,3128845721,f,2022-07-29 16:12:28,"#风起洛阳# 我的评分：
#风起洛阳# Wyb #王一博风起洛阳#
神都洛阳，翩翩少年郎。
木石之心，情却比人坚。
为父为民，查案从不退。
百里弘毅，盛唐好儿郎。
@UNIQ-王一博",0,0,0
4796554160637997,春枝挽眠,3518675791,f,2022-07-29 13:04:50,"宋轶×柳然 丨风起洛阳

#风起洛阳#",61,31,0
4796535525605670,绝对零度_Absolutezero,6664817205,f,2022-07-29 11:50:46,"●○ 空镜 × 风起洛阳

#风起洛阳#",6,7,1
4796366645889115,零下十一度198001,7577263889,m,2022-07-29 00:39:43,"#风起洛阳# 我的评分：
🌟亮点推荐：剧情紧凑情节曲折离奇，舍不得快进，百里弘毅太聪明啦！",0,1,0
4795767300295076,路过蜻蜒128,7565779810,m,2022-07-27 08:58:08,"#风起洛阳# 我的评分：
🌟亮点推荐：天生万物，各得其法。功名仕途，不是唯一，王一博的百里弘毅太好了！",0,1,0
4728076740592881,风起洛阳官微,7507224548,m,2022-01-21 14:00:00,#风起洛阳# 今晚20:00，@爱奇艺 非会员收官大结局！还未修满「神都传奇终章」的居民记得不要迟到啦~评论有惊喜↓↓↓ 抽奖详情,11980,4209,4858
4728144735245298,风起洛阳官微,7507224548,m,2022-01-21 18:30:12,#你的作品就是看点##风起洛阳#获得2021#新浪看点#年度口碑剧集奖。感谢神都诸人共谱传奇，感谢风起时的每一份支持与喜爱！2021新浪看点年度创作者,10150,754,637
4724075442212827,风起洛阳官微,7507224548,m,2022-01-10 13:00:17,#微博之夜# 来#微博年度剧集# 推荐#风起洛阳# 。重重迷局，探神都共书破疑传奇；泱泱气魄，入洛阳同赏盛世风采。 微博年度剧集,10928,478,442
4722240975013144,风起洛阳官微,7507224548,m,2022-01-05 11:30:46,"#风起洛阳# 启航神州，跨海吹拂🗺️ 海外打卡地更新！
📍马来西亚吉隆坡
📍泰国曼谷 风起洛阳官微的微博视频",5145,522,373
4721911131539479,绮珠,6644141879,f,2022-01-04 13:40:05,这一段好虐啊！#风起洛阳# 璗姝驪斐的微博视频,2,2,0
4720768586089528,风起洛阳官微,7507224548,m,2022-01-01 10:00:00,"#风起洛阳微景戏雪元旦祝福# #风起洛阳#
天霁戏新雪，景明迎好风。元旦快乐#华夏古城宇宙#",9931,1312,868
4720079486846910,蒋龙_Sunday,1871881903,m,2021-12-30 12:21:47,#蒋龙变身浪里小白龙# 白浪的风起洛阳之旅告一段落请继续期待一年一度喜剧大赛和三生有幸遇上你吧#idoltube# 蒋龙_Sunday的微博视频,5295,1143,663
4720816417412182,风起洛阳官微,7507224548,m,2022-01-01 13:10:05,#这波年货甚好# 辞旧迎新，从1到2#爱奇艺新年贺岁片单# 之#风起洛阳# 前来报到，请领取专属于你的新年好彩头「风生水起」！,4052,442,367
4720816417412182,风起洛阳官微,7507224548,m,2022-01-01 13:10:05,#这波年货甚好# 辞旧迎新，从1到2#爱奇艺新年贺岁片单# 之#风起洛阳# 前来报到，请领取专属于你的新年好彩头「风生水起」！,4052,442,367
4719677303426179,宋茜,2902408801,f,2021-12-29 09:43:39,#风起洛阳大结局大风预警# 神都大风欲来，阿月正全力前去救援，温馨提示大家安全第一。今晚8点#风起洛阳# 大结局一探究竟。 宋茜的微博视频,61126,16192,350749
4719841228885260,风起洛阳官微,7507224548,m,2021-12-29 20:35:02,#风起洛阳大反派果然是奉御郎# 震惊下官！！！！最终的大BOSS居然是武攸决，手握大权，已得民心，归藏凤出天下倾，洛阳城难道要易主？#风起洛阳# 《风起洛阳》武攸决身份揭晓,1411,207,80
4719837454012775,风起洛阳官微,7507224548,m,2021-12-29 20:20:02,#百里弘毅探监百里宽仁# 百里大郎二度获罪，这一次谁也救不了他了。百里弘毅看着兄长癫狂的样子，痛心无奈，谁能懂二郎心里的苦？#风起洛阳# 《风起洛阳》百里弘毅探监百里宽仁,7005,719,2264
4719853804455694,风起洛阳官微,7507224548,m,2021-12-29 21:25:00,#高秉烛百里弘毅隐藏式对话# #没有百里弘毅解不开的迷# 神都小分队的完美默契配合让神都免除一场浩劫。高秉烛和百里弘毅的加密对话+1#风起洛阳# 《风起洛阳》高秉烛百里弘毅隐藏式对话,1930,206,286
4719819829545756,风起洛阳官微,7507224548,m,2021-12-29 19:10:00,"#风起洛阳# #风起洛阳大结局# 武攸决吐露惊天秘密，身体病重竟是因为自己给自己下毒！武思月与柳然同车而归，途中郑重转交的物件究竟是什么？百里弘毅于酒肆向高秉烛告别，二郎真的要离开神都了吗？疑问重重，今晚20：00@爱奇艺 揭晓答案！#华夏古城宇宙#
风起洛阳 第38集预告",1235,161,97
4719862616687725,风起洛阳官微,7507224548,m,2021-12-29 22:00:00,#高秉烛继续守护神都# #百里弘毅辞官选择离开神都# 风波过后，神都小分队只剩两人，高秉烛将留在神都继续守护城中百姓，百里弘毅则辞官即将远游，二人并肩立于桥上，在一片长街繁华中道别。#风起洛阳# 《风起洛阳》高秉烛百里弘毅南市告别,17708,2187,4094
4719843738388351,风起洛阳官微,7507224548,m,2021-12-29 20:45:00,#柳然好刚# 柳然亲自出来买米却被百姓指责，还好思月及时赶来解救，直面围堵百姓你一言我一语的责怪，七娘没有退缩，坚定地维护二郎！#风起洛阳# 《风起洛阳》武思月帮柳然解围,1888,164,24
4719822346129504,风起洛阳官微,7507224548,m,2021-12-29 19:20:00,"#风起洛阳# #风起洛阳大结局# 一切落幕，烟火长夜中，看不尽这一场神都繁华，离人在天涯，天涯若比邻，今晚20：00@爱奇艺 《风起洛阳》迎来大结局！#华夏古城宇宙#
风起洛阳 第39集预告",4177,484,482
4719836191524959,风起洛阳官微,7507224548,m,2021-12-29 20:15:01,#高秉烛武思月不良井甜蜜相拥# 神都公务员的约会地点已升级，从棺材铺见面到坟头相会，现在发展到不良井，下官已经很满意了！故地重游，回忆初遇，甜蜜相拥～#风起洛阳# 《风起洛阳》高秉烛武思月回忆两人在不良井初遇情景,1561,145,69
4719846253662399,风起洛阳官微,7507224548,m,2021-12-29 20:55:00,#武思月拔剑指向武攸决# 奉御郎，不要再逼思月了，你醒醒，她是你最疼爱的妹妹啊！#风起洛阳大反派果然是奉御郎# #风起洛阳# 《风起洛阳》武思月陷入自责,866,88,22
4719857579328951,风起洛阳官微,7507224548,m,2021-12-29 21:40:00,#武思月缉拿武攸决# 收网时刻，月华君带内卫包围春秋道归藏凤，同时也是制服了亲哥哥武攸决。下官被武思月的格局狠狠震慑了~#风起洛阳# 《风起洛阳》武思月缉拿大boss武攸决,2118,207,69
4719860099580566,风起洛阳官微,7507224548,m,2021-12-29 21:50:01,武思月苦口婆心地劝说兄长，提出分担罪责，此时却从角落飞来一支暗箭，#武思月替武攸决挡箭# 思月不顾自身安危替兄长挡下了这一箭，神都不能没有月华君啊。#风起洛阳# 《风起洛阳》武思月死了,4866,666,165
4719852550095367,风起洛阳官微,7507224548,m,2021-12-29 21:20:00,#高秉烛武攸决对峙看燃了# 高秉烛步步紧逼揭露武攸决的真面目，原来高执戟早留了后路，将计就计，引蛇出洞。给高秉烛的机智点个赞！#风起洛阳# 《风起洛阳》高秉烛揭露武攸决阴谋,606,103,23
4719848770769361,风起洛阳官微,7507224548,m,2021-12-29 21:05:00,#原来李北七也有苦衷# 原来李北七背叛的真相是这样，思月得知真相后伤心不已。奉御郎，你怎么可以如此利用阿月？#风起洛阳大反派果然是奉御郎# #风起洛阳# 《风起洛阳》李北七背叛武思月始末,956,78,18
4719851287352347,风起洛阳官微,7507224548,m,2021-12-29 21:15:00,神都子民准备好，#圣人南市开仓放粮# 请大家有序排队领取。下官已经拿好圣人爱的号码牌了！#风起洛阳# 《风起洛阳》圣人南市开仓放粮,1325,121,39
4719379437063759,风起洛阳官微,7507224548,m,2021-12-28 14:00:02,"#风起洛阳# #黄轩王一博演绎方言版洛阳# 高秉烛@黄轩的微博 、百里弘毅@UNIQ-王一博 片场上演方言版《风起洛阳》，看得出有在努力尝试用散装河南话说台词了神都居民们来看看中不中呀？#华夏古城宇宙#
《风起洛阳》花絮：黄轩王一博演绎方言版洛阳 王一博：中~！",40302,5595,18704
4719851287352347,风起洛阳官微,7507224548,m,2021-12-29 21:15:00,神都子民准备好，#圣人南市开仓放粮# 请大家有序排队领取。下官已经拿好圣人爱的号码牌了！#风起洛阳# 《风起洛阳》圣人南市开仓放粮,1325,121,39
4719379437063759,风起洛阳官微,7507224548,m,2021-12-28 14:00:02,"#风起洛阳# #黄轩王一博演绎方言版洛阳# 高秉烛@黄轩的微博 、百里弘毅@UNIQ-王一博 片场上演方言版《风起洛阳》，看得出有在努力尝试用散装河南话说台词了神都居民们来看看中不中呀？#华夏古城宇宙#
《风起洛阳》花絮：黄轩王一博演绎方言版洛阳 王一博：中~！",40302,5595,18704
4719326584111356,风起洛阳官微,7507224548,m,2021-12-28 10:30:00,"#风起洛阳加更# #风起洛阳#
神都这场环环相扣的棋局，最终胜负究竟如何？
本周三晚八点@爱奇艺 自见分晓。#华夏古城宇宙#",18563,2966,5962
4719349233093606,风起洛阳官微,7507224548,m,2021-12-28 12:00:01,"#风起洛阳洛阳特辑# #风起洛阳加更#
一座城成全一部剧，一部剧奔赴一座城。
穿越神都这场长风，去感受洛阳这座千年古都，感受它的伟大、活力与浪漫，感受它所承载的华夏灿烂文明。#风起洛阳#
《风起洛阳》洛阳特辑",14631,1318,2613
4719439834514686,风起洛阳官微,7507224548,m,2021-12-28 18:00:02,#风起洛阳# 【神都侧影】一路行来，抽丝剥茧，云雾散去，真相将至。#华夏古城宇宙#,10547,1432,2457
4719017052867310,风起洛阳官微,7507224548,m,2021-12-27 14:00:03,"#风起洛阳# #黄轩情绪递进式台词# 高秉烛采用攻心战术审问联昉内奸，绕口台词通通被@黄轩的微博 拿捏，平静审判、爆发质问、共情落泪等多种情绪配合台词层层递进，内奸在高使的步步紧逼之下当然只得说出实情啦！#华夏古城宇宙#
《风起洛阳》花絮：台词工具人，黄轩：我太难了",1171,99,164
4719019561324137,风起洛阳官微,7507224548,m,2021-12-27 14:10:01,"#风起洛阳# #王一博片场有效输出# 百里弘毅查案时不放过任何线索细节，戏外@UNIQ-王一博 在片场也发挥了二郎的洞察技能持续有效输出，对片场的种种逻辑细节提出自己的想法和导演进行讨论~#华夏古城宇宙#
《风起洛阳》花絮：王一博作为百里弘毅的那些有效输出",61765,7216,22779
4719319033843147,风起洛阳官微,7507224548,m,2021-12-28 10:00:00,"#风起洛阳加更# #风起洛阳#
终局启，一子错则满盘皆输。
12月29日VIP会员加更1集，3集直通大结局。#华夏古城宇宙#",24115,4891,13364
4719022073185049,风起洛阳官微,7507224548,m,2021-12-27 14:20:00,"#风起洛阳# #宋茜武思月反差萌时刻# 飞身追逐，拔刀追凶，剧中武思月气场强大，重伤苏醒也仍旧不减帅气，谁知飒气满满的阿月背后藏着一个古灵精怪的@宋茜 ，和拍摄现场的工作人员互动可爱值已拉满~#华夏古城宇宙#
《风起洛阳》花絮：女侠武思月与宋茜小可爱",6098,609,503
4718392928636008,风起洛阳官微,7507224548,m,2021-12-25 20:40:00,#百里弘毅内心成长线# 失踪多年的哥哥突然成为最大反派，百里弘毅挣扎于亲情于大义之间#柳然宽慰百里弘毅# ，还好有七娘在身边#风起洛阳# 风起洛阳：百里弘毅逐渐成长,6253,653,2438
4718294784805196,风起洛阳官微,7507224548,m,2021-12-25 14:10:01,"#风起洛阳# #王一博灭伏火雷霆战斗力# 虽然自称“手不能提，肩不能扛”，但灭伏火雷霆时百里弘毅@UNIQ-王一博 的战斗力属实是，书肆打斗和碎石地挣扎花絮送上~#华夏古城宇宙#
风起洛阳：王一博为灭伏火雷霆，战斗力飞升爆表",38295,5304,13114
